Price,Close,High,Low,Open,Volume
2025-11-26 18:00:00+00:00,4198.5,4206.60009765625,4155.60009765625,4202.10009765625,12300
2025-11-26 19:00:00+00:00,4197.0,4204.0,4159.39990234375,4198.7998046875,5090
2025-11-26 20:00:00+00:00,4196.89990234375,4201.2998046875,4157.2001953125,4196.60009765625,4900
2025-11-26 21:00:00+00:00,4196.10009765625,4200.89990234375,4158.39990234375,4196.89990234375,1723
2025-11-26 23:00:00+00:00,4196.60009765625,4200.7998046875,4161.5,4198.60009765625,0
2025-11-27 00:00:00+00:00,4197.10009765625,4199.5,4159.2998046875,4196.5,1304
2025-11-27 01:00:00+00:00,4187.39990234375,4198.2001953125,4145.5,4197.0,6515
2025-11-27 02:00:00+00:00,4177.39990234375,4189.2998046875,4152.0,4187.7001953125,4398
2025-11-27 03:00:00+00:00,4179.5,4183.0,4144.5,4177.60009765625,3530
2025-11-27 04:00:00+00:00,4182.7001953125,4186.89990234375,4140.0,4179.2998046875,4805
2025-11-28 14:30:00+00:00,4233.5,4246.60009765625,4188.2998046875,4217.60009765625,15787
2025-11-28 15:30:00+00:00,4239.2998046875,4239.5,4185.10009765625,4233.7001953125,13575
2025-11-28 16:30:00+00:00,4242.10009765625,4246.2001953125,4200.7001953125,4239.2998046875,9734
2025-11-28 17:30:00+00:00,4251.39990234375,4251.7001953125,4205.0,4242.0,9070
2025-11-30 23:00:00+00:00,4257.2998046875,4261.0,4214.89990234375,4245.10009765625,8256
2025-12-01 00:00:00+00:00,4267.2001953125,4269.7998046875,4222.7998046875,4257.5,8056
2025-12-01 01:00:00+00:00,4290.60009765625,4291.39990234375,4223.0,4266.7001953125,13870
2025-12-01 02:00:00+00:00,4277.7998046875,4291.7998046875,4237.89990234375,4290.7001953125,10333
2025-12-01 03:00:00+00:00,4273.7998046875,4278.89990234375,4267.0,4278.0,8888
2025-12-01 04:00:00+00:00,4280.5,4281.89990234375,4270.7998046875,4274.10009765625,3903
2025-12-01 05:00:00+00:00,4263.5,4281.2998046875,4220.2998046875,4280.5,12935
2025-12-01 06:00:00+00:00,4269.89990234375,4273.89990234375,4259.60009765625,4263.60009765625,6513
2025-12-01 07:00:00+00:00,4278.89990234375,4280.0,4239.39990234375,4270.2001953125,5680
2025-12-01 08:00:00+00:00,4279.2001953125,4288.7998046875,4245.7998046875,4278.7001953125,7973
2025-12-01 09:00:00+00:00,4284.2998046875,4287.0,4277.7998046875,4279.2998046875,6043
2025-12-01 10:00:00+00:00,4290.7001953125,4297.7998046875,4250.89990234375,4284.2998046875,9860
2025-12-01 11:00:00+00:00,4290.0,4294.0,4252.2001953125,4290.7998046875,4244
2025-12-01 12:00:00+00:00,4280.7998046875,4292.10009765625,4252.2001953125,4289.7001953125,6645
2025-12-01 13:00:00+00:00,4281.7001953125,4299.60009765625,4250.2001953125,4280.60009765625,13160
2025-12-01 14:00:00+00:00,4273.2001953125,4283.7001953125,4225.60009765625,4281.7001953125,24801
2025-12-01 15:00:00+00:00,4265.2001953125,4279.0,4219.2998046875,4274.10009765625,23520
2025-12-01 16:00:00+00:00,4258.89990234375,4275.7001953125,4223.60009765625,4265.39990234375,16612
2025-12-01 17:00:00+00:00,4265.2001953125,4273.2001953125,4222.89990234375,4259.10009765625,10338
2025-12-01 18:00:00+00:00,4274.2001953125,4278.7998046875,4230.39990234375,4265.5,9476
2025-12-01 19:00:00+00:00,4270.7998046875,4278.0,4239.2998046875,4274.2998046875,5532
2025-12-01 20:00:00+00:00,4270.7998046875,4276.0,4237.10009765625,4270.89990234375,5001
2025-12-01 21:00:00+00:00,4265.0,4274.10009765625,4236.0,4270.7998046875,1818
2025-12-01 23:00:00+00:00,4260.10009765625,4268.7998046875,4230.5,4265.2998046875,0
2025-12-02 00:00:00+00:00,4259.60009765625,4262.89990234375,4254.39990234375,4260.39990234375,3976
2025-12-02 01:00:00+00:00,4251.10009765625,4260.0,4199.7001953125,4259.7001953125,16108
2025-12-02 02:00:00+00:00,4253.0,4255.89990234375,4220.39990234375,4250.7998046875,5094
2025-12-02 03:00:00+00:00,4247.7001953125,4257.39990234375,4219.2001953125,4252.89990234375,5349
2025-12-02 04:00:00+00:00,4249.10009765625,4251.89990234375,4244.39990234375,4247.89990234375,4248
2025-12-02 05:00:00+00:00,4256.5,4256.89990234375,4246.39990234375,4249.7001953125,4954
2025-12-02 06:00:00+00:00,4244.0,4258.10009765625,4234.39990234375,4256.2998046875,8176
2025-12-02 07:00:00+00:00,4244.5,4250.10009765625,4240.60009765625,4244.0,4636
2025-12-02 08:00:00+00:00,4241.39990234375,4248.89990234375,4209.2998046875,4244.7001953125,4981
2025-12-02 09:00:00+00:00,4222.89990234375,4244.39990234375,4188.7001953125,4241.2001953125,12851
2025-12-02 10:00:00+00:00,4216.39990234375,4223.5,4183.7001953125,4222.89990234375,6922
2025-12-02 11:00:00+00:00,4236.0,4236.60009765625,4182.10009765625,4216.2001953125,7085
2025-12-02 12:00:00+00:00,4239.7998046875,4240.5,4200.89990234375,4236.10009765625,5780
2025-12-02 13:00:00+00:00,4243.2001953125,4246.60009765625,4206.10009765625,4239.7998046875,10418
2025-12-02 14:00:00+00:00,4251.10009765625,4262.2001953125,4210.2001953125,4243.10009765625,22189
2025-12-02 15:00:00+00:00,4200.7998046875,4252.0,4181.5,4250.7998046875,36440
2025-12-02 16:00:00+00:00,4215.7001953125,4221.0,4167.0,4200.89990234375,17242
2025-12-02 17:00:00+00:00,4225.0,4228.2001953125,4187.7001953125,4215.2998046875,9670
2025-12-02 18:00:00+00:00,4222.2998046875,4227.7998046875,4214.0,4224.7001953125,9302
2025-12-02 19:00:00+00:00,4227.60009765625,4232.0,4192.5,4222.2998046875,6425
2025-12-02 20:00:00+00:00,4241.60009765625,4244.10009765625,4195.39990234375,4227.60009765625,5970
2025-12-02 21:00:00+00:00,4238.7001953125,4243.39990234375,4206.89990234375,4241.60009765625,0
2025-12-02 23:00:00+00:00,4244.0,4248.0,4234.10009765625,4241.60009765625,3026
2025-12-03 00:00:00+00:00,4243.0,4244.39990234375,4235.7998046875,4244.10009765625,3495
2025-12-03 01:00:00+00:00,4245.2998046875,4252.60009765625,4215.7001953125,4243.2001953125,6487
2025-12-03 02:00:00+00:00,4258.10009765625,4260.10009765625,4215.89990234375,4245.39990234375,5242
2025-12-03 03:00:00+00:00,4252.39990234375,4259.0,4251.2998046875,4258.10009765625,2934
2025-12-03 04:00:00+00:00,4252.60009765625,4256.2998046875,4248.5,4252.5,2604
2025-12-03 05:00:00+00:00,4238.2998046875,4254.7998046875,4233.60009765625,4253.5,7349
2025-12-03 06:00:00+00:00,4238.89990234375,4243.2001953125,4235.5,4238.7998046875,3811
2025-12-03 07:00:00+00:00,4236.10009765625,4241.0,4231.10009765625,4239.10009765625,6515
2025-12-03 08:00:00+00:00,4236.60009765625,4241.2998046875,4202.89990234375,4236.5,6094
2025-12-03 09:00:00+00:00,4233.0,4237.7998046875,4198.89990234375,4236.89990234375,5781
2025-12-03 10:00:00+00:00,4230.7001953125,4235.7998046875,4225.10009765625,4232.89990234375,7394
2025-12-03 11:00:00+00:00,4239.0,4239.60009765625,4195.7001953125,4231.0,4831
2025-12-03 12:00:00+00:00,4244.5,4245.0,4235.2001953125,4239.10009765625,4538
2025-12-03 13:00:00+00:00,4268.7001953125,4270.10009765625,4233.10009765625,4244.5,17110
2025-12-03 14:00:00+00:00,4244.5,4273.2998046875,4221.7001953125,4268.7001953125,25729
2025-12-03 15:00:00+00:00,4247.7998046875,4261.5,4209.0,4243.89990234375,13973
2025-12-03 16:00:00+00:00,4231.89990234375,4256.89990234375,4226.60009765625,4247.60009765625,13377
2025-12-03 17:00:00+00:00,4242.7998046875,4246.89990234375,4210.2998046875,4231.60009765625,8247
2025-12-03 18:00:00+00:00,4228.0,4243.2998046875,4199.2001953125,4243.0,10790
2025-12-03 19:00:00+00:00,4239.39990234375,4241.7001953125,4228.0,4228.39990234375,4621
2025-12-03 20:00:00+00:00,4237.2001953125,4244.5,4234.7001953125,4239.2998046875,3717
2025-12-03 21:00:00+00:00,4232.5,4241.39990234375,4232.5,4237.39990234375,1946
2025-12-03 23:00:00+00:00,4237.0,4239.0,4232.2998046875,4234.5,0
2025-12-04 00:00:00+00:00,4241.2998046875,4245.60009765625,4234.10009765625,4237.10009765625,3037
2025-12-04 01:00:00+00:00,4238.5,4246.89990234375,4211.0,4241.2001953125,6688
2025-12-04 02:00:00+00:00,4229.7998046875,4238.0,4227.89990234375,4238.0,4560
2025-12-04 03:00:00+00:00,4224.39990234375,4230.7001953125,4216.10009765625,4229.2998046875,6364
2025-12-04 04:00:00+00:00,4224.7001953125,4227.7998046875,4221.5,4224.39990234375,2581
2025-12-04 05:00:00+00:00,4210.2998046875,4227.60009765625,4175.0,4225.60009765625,8340
2025-12-04 06:00:00+00:00,4219.10009765625,4219.39990234375,4181.2998046875,4210.2998046875,5809
2025-12-04 07:00:00+00:00,4222.89990234375,4224.0,4184.10009765625,4219.2001953125,5717
2025-12-04 08:00:00+00:00,4213.89990234375,4225.7001953125,4188.89990234375,4222.7001953125,6010
2025-12-04 09:00:00+00:00,4229.5,4231.7998046875,4184.2998046875,4213.7001953125,7205
2025-12-04 10:00:00+00:00,4227.10009765625,4232.2998046875,4226.39990234375,4229.7998046875,5380
2025-12-04 11:00:00+00:00,4228.2001953125,4236.39990234375,4200.2001953125,4227.2998046875,4641
2025-12-04 12:00:00+00:00,4219.89990234375,4231.60009765625,4191.89990234375,4228.39990234375,5231
2025-12-04 13:00:00+00:00,4227.89990234375,4228.2998046875,4214.7998046875,4219.89990234375,10642
2025-12-04 14:00:00+00:00,4231.10009765625,4244.0,4203.2001953125,4228.39990234375,17367
2025-12-04 15:00:00+00:00,4237.60009765625,4240.60009765625,4203.5,4231.2001953125,12570
2025-12-04 16:00:00+00:00,4245.89990234375,4251.10009765625,4210.89990234375,4237.7998046875,15613
2025-12-04 17:00:00+00:00,4246.60009765625,4248.10009765625,4239.0,4246.2001953125,6422
2025-12-04 18:00:00+00:00,4238.5,4247.7998046875,4237.60009765625,4246.7998046875,9423
2025-12-04 19:00:00+00:00,4239.7001953125,4240.89990234375,4202.0,4238.5,5802
2025-12-04 20:00:00+00:00,4240.2001953125,4240.7001953125,4235.89990234375,4239.2998046875,3062
2025-12-04 21:00:00+00:00,4237.89990234375,4240.89990234375,4207.0,4240.2001953125,1123
2025-12-04 23:00:00+00:00,4236.2001953125,4240.2001953125,4233.7001953125,4239.5,0
2025-12-05 00:00:00+00:00,4231.7001953125,4240.60009765625,4231.0,4236.2001953125,3126
2025-12-05 01:00:00+00:00,4232.89990234375,4234.7001953125,4224.60009765625,4231.7001953125,6546
2025-12-05 02:00:00+00:00,4237.0,4237.89990234375,4226.0,4232.89990234375,4700
2025-12-05 03:00:00+00:00,4238.89990234375,4240.39990234375,4204.10009765625,4237.0,4082
2025-12-05 04:00:00+00:00,4246.0,4247.0,4237.10009765625,4238.5,4070
2025-12-05 05:00:00+00:00,4250.7001953125,4252.0,4243.60009765625,4246.39990234375,6199
2025-12-05 06:00:00+00:00,4254.39990234375,4259.5,4248.89990234375,4250.60009765625,7490
2025-12-05 07:00:00+00:00,4254.2998046875,4261.10009765625,4252.5,4254.7998046875,3749
2025-12-05 08:00:00+00:00,4250.7001953125,4257.10009765625,4250.5,4254.60009765625,4253
2025-12-05 09:00:00+00:00,4253.5,4255.2001953125,4245.7998046875,4250.5,4380
2025-12-05 10:00:00+00:00,4252.89990234375,4257.7001953125,4252.39990234375,4253.2998046875,2389
2025-12-05 11:00:00+00:00,4253.5,4255.7001953125,4250.0,4252.7998046875,2632
2025-12-05 12:00:00+00:00,4259.0,4260.0,4252.7998046875,4253.60009765625,5288
2025-12-05 13:00:00+00:00,4264.89990234375,4269.60009765625,4251.39990234375,4259.0,14090
2025-12-05 14:00:00+00:00,4272.2998046875,4277.0,4258.5,4264.7001953125,16244
2025-12-05 15:00:00+00:00,4274.89990234375,4290.5,4245.5,4272.2998046875,25571
2025-12-05 16:00:00+00:00,4244.10009765625,4276.89990234375,4207.39990234375,4275.0,38802
2025-12-05 17:00:00+00:00,4248.39990234375,4251.0,4236.0,4244.0,10239
2025-12-05 18:00:00+00:00,4239.2998046875,4250.2998046875,4236.89990234375,4248.2001953125,9449
2025-12-05 19:00:00+00:00,4237.2998046875,4241.10009765625,4205.10009765625,4239.2998046875,4787
2025-12-05 20:00:00+00:00,4231.60009765625,4237.60009765625,4229.0,4237.60009765625,5054
2025-12-05 21:00:00+00:00,4227.7001953125,4231.7001953125,4194.5,4231.39990234375,3823
2025-12-07 23:00:00+00:00,4230.60009765625,4236.5,4224.5,4228.10009765625,3767
2025-12-08 00:00:00+00:00,4240.2001953125,4241.2998046875,4228.5,4231.2001953125,3031
2025-12-08 01:00:00+00:00,4230.2001953125,4241.2998046875,4205.39990234375,4240.39990234375,6135
2025-12-08 02:00:00+00:00,4236.89990234375,4241.2001953125,4204.7998046875,4229.60009765625,4612
2025-12-08 03:00:00+00:00,4238.7001953125,4241.7998046875,4235.10009765625,4237.2998046875,2865
2025-12-08 04:00:00+00:00,4236.2998046875,4241.89990234375,4235.2998046875,4238.7998046875,1664
2025-12-08 05:00:00+00:00,4246.2998046875,4246.7998046875,4233.2001953125,4237.0,4313
2025-12-08 06:00:00+00:00,4245.39990234375,4247.89990234375,4215.39990234375,4246.60009765625,3129
2025-12-08 07:00:00+00:00,4235.7001953125,4245.7998046875,4208.5,4245.39990234375,3822
2025-12-08 08:00:00+00:00,4239.2001953125,4246.0,4208.89990234375,4235.7998046875,5280
2025-12-08 09:00:00+00:00,4237.39990234375,4242.0,4232.5,4238.89990234375,4425
2025-12-08 10:00:00+00:00,4232.89990234375,4239.89990234375,4203.7998046875,4237.2001953125,3720
2025-12-08 11:00:00+00:00,4237.7001953125,4243.60009765625,4203.39990234375,4233.0,4958
2025-12-08 12:00:00+00:00,4243.2998046875,4245.10009765625,4210.2998046875,4237.60009765625,3606
2025-12-08 13:00:00+00:00,4230.89990234375,4244.39990234375,4202.5,4243.2998046875,9904
2025-12-08 14:00:00+00:00,4225.7998046875,4240.7998046875,4195.2998046875,4230.89990234375,16959
2025-12-08 15:00:00+00:00,4211.7998046875,4225.7998046875,4175.5,4225.2998046875,23192
2025-12-08 16:00:00+00:00,4220.7001953125,4227.0,4205.39990234375,4211.5,12442
2025-12-08 17:00:00+00:00,4224.2001953125,4224.7998046875,4192.0,4220.7998046875,6125
2025-12-08 18:00:00+00:00,4216.10009765625,4225.0,4213.2998046875,4224.2998046875,8936
2025-12-08 19:00:00+00:00,4216.10009765625,4218.2001953125,4182.89990234375,4216.0,4481
2025-12-08 20:00:00+00:00,4221.10009765625,4224.7998046875,4214.0,4216.2001953125,4461
2025-12-08 21:00:00+00:00,4219.89990234375,4222.7001953125,4217.89990234375,4221.2001953125,1228
2025-12-08 23:00:00+00:00,4223.7998046875,4224.5,4217.89990234375,4219.60009765625,0
2025-12-09 00:00:00+00:00,4219.60009765625,4224.89990234375,4190.7001953125,4223.7998046875,3139
2025-12-09 01:00:00+00:00,4225.10009765625,4226.5,4217.7001953125,4219.5,3822
2025-12-09 02:00:00+00:00,4218.7001953125,4226.10009765625,4214.39990234375,4225.0,4748
2025-12-09 03:00:00+00:00,4223.7998046875,4227.60009765625,4218.60009765625,4218.7001953125,5414
2025-12-09 04:00:00+00:00,4216.60009765625,4224.7001953125,4194.10009765625,4223.7001953125,4943
2025-12-09 05:00:00+00:00,4208.2001953125,4216.5,4185.2998046875,4215.89990234375,6027
2025-12-09 06:00:00+00:00,4209.7998046875,4212.0,4197.7998046875,4208.10009765625,9704
2025-12-09 07:00:00+00:00,4209.7001953125,4213.60009765625,4177.7001953125,4209.7998046875,6656
2025-12-09 08:00:00+00:00,4220.2998046875,4220.2998046875,4181.5,4209.89990234375,7717
2025-12-09 09:00:00+00:00,4232.2001953125,4242.2998046875,4191.10009765625,4220.10009765625,14829
2025-12-09 10:00:00+00:00,4233.2001953125,4237.2998046875,4230.39990234375,4232.39990234375,3983
2025-12-09 11:00:00+00:00,4232.10009765625,4235.7998046875,4230.2998046875,4233.2001953125,2515
2025-12-09 12:00:00+00:00,4233.39990234375,4237.0,4198.89990234375,4232.39990234375,3756
2025-12-09 13:00:00+00:00,4230.39990234375,4238.0,4204.7998046875,4233.60009765625,10688
2025-12-09 14:00:00+00:00,4233.89990234375,4240.0,4200.2001953125,4230.60009765625,18576
2025-12-09 15:00:00+00:00,4242.0,4246.0,4198.7001953125,4233.7998046875,21325
2025-12-09 16:00:00+00:00,4242.10009765625,4251.7001953125,4217.7001953125,4242.2998046875,17712
2025-12-09 17:00:00+00:00,4232.10009765625,4246.0,4205.2998046875,4242.39990234375,8030
2025-12-09 18:00:00+00:00,4238.2001953125,4238.7998046875,4230.10009765625,4232.10009765625,7839
2025-12-09 19:00:00+00:00,4241.39990234375,4243.2998046875,4207.7001953125,4237.89990234375,4561
2025-12-09 20:00:00+00:00,4240.7998046875,4245.10009765625,4212.7001953125,4241.10009765625,4138
2025-12-09 21:00:00+00:00,4236.60009765625,4241.7998046875,4235.89990234375,4240.89990234375,0
2025-12-09 23:00:00+00:00,4238.7001953125,4241.2998046875,4209.0,4237.5,1905
2025-12-10 00:00:00+00:00,4236.89990234375,4240.5,4235.2001953125,4239.0,2256
2025-12-10 01:00:00+00:00,4243.10009765625,4247.0,4235.39990234375,4237.2001953125,5500
2025-12-10 02:00:00+00:00,4246.10009765625,4247.89990234375,4240.39990234375,4242.7001953125,2797
2025-12-10 03:00:00+00:00,4235.0,4246.2998046875,4216.60009765625,4246.0,3831
2025-12-10 04:00:00+00:00,4235.89990234375,4238.10009765625,4233.7001953125,4234.89990234375,1862
2025-12-10 05:00:00+00:00,4239.2998046875,4242.60009765625,4229.7001953125,4235.7998046875,4521
2025-12-10 06:00:00+00:00,4235.10009765625,4239.7001953125,4231.0,4239.0,3791
2025-12-10 07:00:00+00:00,4231.2001953125,4237.2001953125,4231.10009765625,4235.2001953125,3681
2025-12-10 08:00:00+00:00,4225.7998046875,4234.7998046875,4224.7998046875,4231.10009765625,6134
2025-12-10 09:00:00+00:00,4221.7998046875,4228.39990234375,4220.2998046875,4225.60009765625,5706
2025-12-10 10:00:00+00:00,4221.0,4224.7998046875,4215.2998046875,4222.0,5904
2025-12-10 11:00:00+00:00,4225.60009765625,4226.0,4220.2998046875,4221.2001953125,3200
2025-12-10 12:00:00+00:00,4224.5,4230.2998046875,4223.39990234375,4225.5,4788
2025-12-10 13:00:00+00:00,4228.7998046875,4233.2998046875,4195.0,4224.60009765625,9435
2025-12-10 14:00:00+00:00,4221.2001953125,4235.2998046875,4219.5,4229.0,12520
2025-12-10 15:00:00+00:00,4222.10009765625,4230.0,4190.7998046875,4221.0,12929
2025-12-10 16:00:00+00:00,4233.2001953125,4233.7998046875,4193.7998046875,4222.10009765625,8141
2025-12-10 17:00:00+00:00,4227.89990234375,4233.10009765625,4200.10009765625,4233.0,5637
2025-12-10 18:00:00+00:00,4221.89990234375,4228.89990234375,4197.5,4227.89990234375,9539
2025-12-10 19:00:00+00:00,4245.7001953125,4249.0,4183.60009765625,4221.7998046875,40074
2025-12-10 20:00:00+00:00,4259.10009765625,4268.7998046875,4233.7998046875,4245.60009765625,22618
2025-12-10 21:00:00+00:00,4258.2998046875,4262.39990234375,4251.0,4259.10009765625,3772
2025-12-10 23:00:00+00:00,4261.60009765625,4263.2998046875,4253.5,4258.2998046875,0
2025-12-11 00:00:00+00:00,4266.5,4274.60009765625,4260.60009765625,4261.7001953125,6624
2025-12-11 01:00:00+00:00,4267.7001953125,4277.7001953125,4262.10009765625,4266.5,8041
2025-12-11 02:00:00+00:00,4250.39990234375,4270.2998046875,4248.60009765625,4267.7998046875,7692
2025-12-11 03:00:00+00:00,4244.60009765625,4253.2001953125,4224.0,4250.2001953125,8855
2025-12-11 04:00:00+00:00,4241.2001953125,4246.2001953125,4235.7001953125,4244.10009765625,4138
2025-12-11 05:00:00+00:00,4235.0,4243.5,4233.39990234375,4240.60009765625,3933
2025-12-11 06:00:00+00:00,4241.5,4242.39990234375,4231.2001953125,4235.2001953125,4290
2025-12-11 07:00:00+00:00,4243.5,4246.10009765625,4214.2998046875,4241.2998046875,4340
2025-12-11 08:00:00+00:00,4244.0,4247.39990234375,4240.0,4243.7001953125,3876
2025-12-11 09:00:00+00:00,4245.60009765625,4248.7998046875,4216.60009765625,4244.0,4605
2025-12-11 10:00:00+00:00,4244.2001953125,4253.89990234375,4239.39990234375,4245.7001953125,5839
2025-12-11 11:00:00+00:00,4238.10009765625,4246.7001953125,4236.60009765625,4244.2998046875,3574
2025-12-11 12:00:00+00:00,4248.0,4248.0,4219.7001953125,4238.10009765625,5151
2025-12-11 13:00:00+00:00,4248.60009765625,4250.7998046875,4217.39990234375,4248.0,13504
2025-12-11 14:00:00+00:00,4257.89990234375,4273.39990234375,4225.0,4248.5,26841
2025-12-11 15:00:00+00:00,4285.2998046875,4291.2001953125,4253.89990234375,4257.89990234375,30001
2025-12-11 16:00:00+00:00,4304.39990234375,4309.39990234375,4255.0,4285.39990234375,24943
2025-12-11 17:00:00+00:00,4309.0,4312.2998046875,4280.0,4304.10009765625,14542
2025-12-11 18:00:00+00:00,4298.60009765625,4317.2998046875,4281.39990234375,4309.2001953125,16879
2025-12-11 19:00:00+00:00,4302.60009765625,4307.0,4292.60009765625,4298.39990234375,8563
2025-12-11 20:00:00+00:00,4304.7998046875,4305.0,4277.0,4302.39990234375,7020
2025-12-11 21:00:00+00:00,4309.2998046875,4313.5,4279.2001953125,4304.89990234375,4156
2025-12-11 23:00:00+00:00,4305.89990234375,4313.10009765625,4302.7001953125,4309.10009765625,0
2025-12-12 00:00:00+00:00,4299.60009765625,4310.0,4298.7001953125,4305.7001953125,3885
2025-12-12 01:00:00+00:00,4302.10009765625,4307.0,4295.5,4299.5,7190
2025-12-12 02:00:00+00:00,4301.10009765625,4307.60009765625,4276.39990234375,4301.89990234375,3110
2025-12-12 03:00:00+00:00,4301.2998046875,4305.2998046875,4299.0,4301.0,2576
2025-12-12 04:00:00+00:00,4299.39990234375,4301.60009765625,4297.10009765625,4301.2998046875,1972
2025-12-12 05:00:00+00:00,4309.7998046875,4311.2998046875,4297.0,4297.5,3543
2025-12-12 06:00:00+00:00,4313.60009765625,4313.89990234375,4306.7998046875,4309.89990234375,3662
2025-12-12 07:00:00+00:00,4317.60009765625,4321.10009765625,4289.0,4313.2001953125,7300
2025-12-12 08:00:00+00:00,4339.10009765625,4340.7001953125,4317.5,4317.5,12563
2025-12-12 09:00:00+00:00,4350.2998046875,4352.2998046875,4315.0,4339.39990234375,12722
2025-12-12 10:00:00+00:00,4365.10009765625,4368.2998046875,4326.60009765625,4350.60009765625,14830
2025-12-12 11:00:00+00:00,4374.2001953125,4376.5,4339.2001953125,4364.89990234375,13399
2025-12-12 12:00:00+00:00,4361.10009765625,4376.7998046875,4335.0,4374.39990234375,10705
2025-12-12 13:00:00+00:00,4375.89990234375,4381.39990234375,4338.5,4361.39990234375,19003
2025-12-12 14:00:00+00:00,4381.5,4387.7998046875,4339.2998046875,4375.7998046875,24771
2025-12-12 15:00:00+00:00,4345.2001953125,4384.5,4308.0,4381.2001953125,42224
